Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,36909.375,37681.74609375,36666.96484375,37393.08984375,37393.08984375,51849388517
2021-01-02,37396.0234375,42206.6328125,37033.21875,40898.171875,40898.171875,86393019962
2021-01-03,40900.89453125,44056.8671875,40802.76171875,41711.19140625,41711.19140625,100092071966
2021-01-04,41747.9921875,42467.90625,36399.62890625,40865.0625,40865.0625,103739501829
2021-01-05,40871.61328125,43642.4140625,38539.41796875,43089.9921875,43089.9921875,85625353050
2021-01-06,43116.84765625,46711.30859375,42464.9609375,46641.22265625,46641.22265625,95360542812
2021-01-07,46653.26953125,51054.82421875,46275.97265625,49945.90625,49945.90625,107528828302
2021-01-08,49959.51171875,53271.73046875,46712.90234375,51769.02734375,51769.02734375,111801657940
2021-01-09,51757.64453125,52579.0,49463.22265625,51079.3984375,51079.3984375,78652324066
2021-01-10,51078.98046875,52558.49609375,45680.50390625,48817.73828125,48817.73828125,101794616835
2021-01-11,48805.125,48805.125,39024.97265625,45432.59765625,45432.59765625,157528829551
2021-01-12,45368.3515625,46613.71875,41735.20703125,43108.24609375,43108.24609375,95019563596
2021-01-13,43098.28125,47769.20703125,41439.484375,47383.3046875,47383.3046875,88076935594
2021-01-14,47394.4140625,50571.69140625,46788.234375,49563.34765625,49563.34765625,80460231874
2021-01-15,49524.62109375,50045.81640625,44171.77734375,46905.53515625,46905.53515625,86308842375
2021-01-16,46900.80078125,48228.9453125,45387.4921875,46081.14453125,46081.14453125,73502044976
2021-01-17,46062.6875,46767.015625,43282.6875,45711.0078125,45711.0078125,66871649765
2021-01-18,45712.234375,47679.4921875,44586.64453125,46701.33203125,46701.33203125,63124697454
2021-01-19,46716.83203125,48073.70703125,45888.9453125,45888.9453125,45888.9453125,72827553846
2021-01-20,45863.890625,46274.6875,42417.20703125,44892.29296875,44892.29296875,84403577912
2021-01-21,44894.375,44877.08203125,38235.890625,38992.07421875,38992.07421875,95682504823
