Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,0.008496000431478024,0.009754999540746212,0.008034000173211098,0.009225999936461449,0.009225999936461449,399431
2021-01-02,0.009228999726474285,0.00948300026357174,0.00821600016206503,0.008670000359416008,0.008670000359416008,122468
2021-01-03,0.008667999878525734,0.009362000040709972,0.00839999970048666,0.00878399983048439,0.00878399983048439,128690
2021-01-04,0.008797000162303448,0.00966699980199337,0.007772000040858984,0.009019999764859676,0.009019999764859676,482385
2021-01-05,0.00902200024574995,0.00980599969625473,0.00828699953854084,0.009065000340342522,0.009065000340342522,169018
2021-01-06,0.009065000340342522,0.010263999924063683,0.008917000144720078,0.010238000191748142,0.010238000191748142,532802
2021-01-07,0.00981099996715784,0.011208999902009964,0.009769000113010406,0.010480999946594238,0.010480999946594238,630546
2021-01-08,0.010484999977052212,0.010599999688565731,0.00919399969279766,0.0100509999319911,0.0100509999319911,467333
2021-01-09,0.010045000351965427,0.01181199960410595,0.009885000064969063,0.011230000294744968,0.011230000294744968,727081
2021-01-10,0.011230000294744968,0.01184799987822771,0.009939000010490417,0.010615999810397625,0.010615999810397625,440731
2021-01-11,0.010610999539494514,0.0107810003682971,0.008221999742090702,0.00955899991095066,0.00955899991095066,435742
2021-01-12,0.009544000029563904,0.010294999927282333,0.008775999769568443,0.00904299970716238,0.00904299970716238,296699
2021-01-13,0.00904299970716238,0.01014699973165989,0.008717999793589115,0.00966699980199337,0.00966699980199337,246031
2021-01-14,0.00966699980199337,0.010076000355184078,0.00923100020736456,0.009572000242769718,0.009572000242769718,343469
2021-01-15,0.009569999761879444,0.010607000440359116,0.008999999612569809,0.009824000298976898,0.009824000298976898,554417
2021-01-16,0.009846000000834465,0.0110470000654459,0.009554999880492687,0.010598000138998032,0.010598000138998032,686800
2021-01-17,0.010595000348985195,0.011088999919593334,0.009645000100135803,0.010188000276684761,0.010188000276684761,443310
2021-01-18,0.010174999944865704,0.01206700038164854,0.009947000071406364,0.012059999629855156,0.012059999629855156,564990
2021-01-19,0.01169000007212162,0.012109000235795975,0.010622000321745872,0.010622000321745872,0.010622000321745872,545022
2021-01-20,0.010592999868094921,0.010970000177621841,0.00976799987256527,0.01066999975591898,0.01066999975591898,576726
2021-01-21,0.010669000446796417,0.011246000416576862,0.009561000391840935,0.009766999632120132,0.009766999632120132,955848
2021-01-22,0.009769000113010406,0.01103300042450428,0.008867999538779259,0.010592999868094921,0.010592999868094921,182438
2021-01-23,0.010610000230371952,0.011013000272214413,0.01003399956971407,0.010596999898552895,0.010596999898552895,328055
