Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,0.0009899999713525176,0.0010310000507161021,0.0009820000268518925,0.0009899999713525176,0.0009899999713525176,803870
2021-01-02,0.0009899999713525176,0.0010140000376850367,0.0008670000243000686,0.0009500000160187483,0.0009500000160187483,511913
2021-01-03,0.0009510000236332417,0.0014130000490695238,0.0009459999855607748,0.0013170000165700912,0.0013170000165700912,1347730
2021-01-04,0.0013089999556541443,0.001484000007621944,0.0011950000189244747,0.0013310000067576766,0.0013310000067576766,1032431
2021-01-05,0.0013299999991431832,0.001475999946705997,0.0012829999905079603,0.0014059999957680702,0.0014059999957680702,953584
2021-01-06,0.0014059999957680702,0.0014609999489039183,0.001104000024497509,0.0012710000155493617,0.0012710000155493617,375159
2021-01-07,0.0012700000079348683,0.0013360000448301435,0.001095999963581562,0.0011119999689981341,0.0011119999689981341,1271957
2021-01-08,0.0011109999613836408,0.0012570000253617764,0.0010679999832063913,0.001108999946154654,0.001108999946154654,1182192
2021-01-09,0.001108999946154654,0.001269000000320375,0.0010710000060498714,0.0011820000363513827,0.0011820000363513827,1673710
2021-01-10,0.0011820000363513827,0.001227000029757619,0.0010890000266954303,0.0011220000451430678,0.0011220000451430678,1382853
2021-01-11,0.0011220000451430678,0.0011909999884665012,0.0009820000268518925,0.0011579999700188637,0.0011579999700188637,1630662
2021-01-12,0.0011579999700188637,0.0011950000189244747,0.0010689999908208847,0.001101000001654029,0.001101000001654029,709212
2021-01-13,0.0011020000092685223,0.0013920000055804849,0.00108299998100847,0.0013830000534653664,0.0013830000534653664,2013118
2021-01-14,0.001383999944664538,0.0014540000120177865,0.0011909999884665012,0.0013170000165700912,0.0013170000165700912,1037743
2021-01-15,0.0013180000241845846,0.001361000002361834,0.0011419999646022916,0.0012080000014975667,0.0012080000014975667,919120
2021-01-16,0.0012080000014975667,0.0012600000482052565,0.0011060000397264957,0.0011399999493733048,0.0011399999493733048,1309082
2021-01-17,0.0011390000581741333,0.0012150000547990203,0.0011309999972581863,0.0011650000233203173,0.0011650000233203173,1320313
2021-01-18,0.001164000015705824,0.0012120000319555402,0.0011449999874457717,0.0011879999656230211,0.0011879999656230211,1582285
2021-01-19,0.0011869999580085278,0.0012779999524354935,0.0011439999798312783,0.0012019999558106065,0.0012019999558106065,1565800
2021-01-20,0.0012009999481961131,0.0012130000395700336,0.0011419999646022916,0.0011980000417679548,0.0011980000417679548,1287611
2021-01-21,0.0011970000341534615,0.0012179999612271786,0.0010179999517276883,0.0010499999625608325,0.0010499999625608325,1829086
2021-01-22,0.0010499999625608325,0.0011549999471753836,0.0009710000013001263,0.0011320000048726797,0.0011320000048726797,2048527
2021-01-23,0.0011320000048726797,0.0011500000255182385,0.0010529999854043126,0.001108999946154654,0.001108999946154654,1473616
2021-01-24,0.001108999946154654,0.0011660000309348106,0.00108299998100847,0.0011350000277161598,0.0011350000277161598,902855
2021-01-25,0.0011350000277161598,0.001218999968841672,0.0011249999515712261,0.0011490000179037452,0.0011490000179037452,1742033
2021-01-26,0.0011490000179037452,0.0011759999906644225,0.0010809999657794833,0.00113800005055964,0.00113800005055964,2004793
2021-01-27,0.0011390000581741333,0.0011790000135079026,0.0010239999974146485,0.0010379999876022339,0.0010379999876022339,2177251
2021-01-28,0.0010389999952167273,0.0011769999982789159,0.0010239999974146485,0.0011520000407472253,0.0011520000407472253,1933917
2021-01-29,0.0012039999710395932,0.0013279999839141965,0.0011500000255182385,0.0012379999971017241,0.0012379999971017241,2232958
2021-01-30,0.0012390000047162175,0.0012919999426230788,0.001154000055976212,0.0012469999492168427,0.0012469999492168427,2906669
2021-01-31,0.001246000058017671,0.0012799999676644802,0.0011759999906644225,0.0012400000123307109,0.0012400000123307109,1927371
2021-02-01,0.0012400000123307109,0.0013070000568404794,0.0011630000080913305,0.0012629999546334147,0.0012629999546334147,2132392
2021-02-02,0.0012629999546334147,0.0013419999741017818,0.0012110000243410468,0.001246000058017671,0.001246000058017671,1929079
2021-02-03,0.0012450000504031777,0.0013010000111535192,0.0011790000135079026,0.0012290000449866056,0.0012290000449866056,2848306
2021-02-04,0.0012290000449866056,0.001382000045850873,0.001180000021122396,0.001290000043809414,0.001290000043809414,2123537
2021-02-05,0.001290000043809414,0.0013259999686852098,0.0011650000233203173,0.0012049999786540866,0.0012049999786540866,2005160
2021-02-06,0.0012049999786540866,0.001256000017747283,0.0011370000429451466,0.0011630000080913305,0.0011630000080913305,1799006
2021-02-07,0.0011620000004768372,0.0012789999600499868,0.0011050000321120024,0.0011709999525919557,0.0011709999525919557,2781402
2021-02-08,0.0011709999525919557,0.0013299999991431832,0.0011190000222995877,0.0012760000536218286,0.0012760000536218286,2425004
2021-02-09,0.0012760000536218286,0.0013879999751225114,0.001218999968841672,0.0013490000274032354,0.0013490000274032354,2341125
2021-02-10,0.0013490000274032354,0.0015460000140592456,0.0012469999492168427,0.0014949999749660492,0.0014949999749660492,2365814
2021-02-11,0.0014949999749660492,0.0026199999265372753,0.001462999964132905,0.0024339999072253704,0.0024339999072253704,6092490
2021-02-12,0.0024339999072253704,0.0030479999259114265,0.001955999992787838,0.002616999903693795,0.002616999903693795,4661093
