Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,0.3324050009250641,0.3450070023536682,0.3039030134677887,0.31543299555778503,0.31543299555778503,50270
2021-01-02,0.3158099949359894,0.35102900862693787,0.2992439866065979,0.3206160068511963,0.3206160068511963,80548
2021-01-03,0.32063400745391846,0.3363870084285736,0.31067198514938354,0.32702401280403137,0.32702401280403137,63623
2021-01-04,0.3271780014038086,0.37341201305389404,0.32425200939178467,0.3507240116596222,0.3507240116596222,55254
2021-01-05,0.3507649898529053,0.3620870113372803,0.3409059941768646,0.3420569896697998,0.3420569896697998,42851
2021-01-06,0.34135299921035767,0.3418239951133728,0.2962529957294464,0.2976419925689697,0.2976419925689697,13221
2021-01-07,0.29760798811912537,0.335411012172699,0.23853500187397003,0.26204198598861694,0.26204198598861694,2512
2021-01-08,0.2620590031147003,0.353179007768631,0.2562659978866577,0.33968299627304077,0.33968299627304077,54552
2021-01-09,0.3412970006465912,0.395563006401062,0.3325270116329193,0.37108901143074036,0.37108901143074036,60356
2021-01-10,0.37491899728775024,0.5268959999084473,0.3422200083732605,0.3787679970264435,0.3787679970264435,125263
2021-01-11,0.3790450096130371,0.4107680022716522,0.34902799129486084,0.3666499853134155,0.3666499853134155,71475
2021-01-12,0.36812400817871094,0.3921140134334564,0.32612499594688416,0.35597899556159973,0.35597899556159973,35146
2021-01-13,0.3550480008125305,0.4410629868507385,0.34681200981140137,0.4186210036277771,0.4186210036277771,61910
2021-01-14,0.424219012260437,0.4355370104312897,0.3415279984474182,0.34871500730514526,0.34871500730514526,66574
2021-01-15,0.3495030105113983,0.38078901171684265,0.3337169885635376,0.35429099202156067,0.35429099202156067,54506
2021-01-16,0.35316699743270874,0.3607339859008789,0.3295379877090454,0.34417301416397095,0.34417301416397095,36576
2021-01-17,0.3447659909725189,0.3891569972038269,0.3283039927482605,0.34630298614501953,0.34630298614501953,20096
2021-01-18,0.3461030125617981,0.404772013425827,0.33663299679756165,0.39563798904418945,0.39563798904418945,15222
2021-01-19,0.39444100856781006,0.4135879874229431,0.3784950077533722,0.3790520131587982,0.3790520131587982,22979
2021-01-20,0.37866801023483276,0.3951529860496521,0.341729998588562,0.3568669855594635,0.3568669855594635,11801
2021-01-21,0.3565469980239868,0.3709549903869629,0.3192709982395172,0.333297997713089,0.333297997713089,3966
2021-01-22,0.3333440124988556,0.3415220081806183,0.3012920022010803,0.32949700951576233,0.32949700951576233,11212
2021-01-23,0.33177098631858826,0.3486059904098511,0.31492000818252563,0.3209959864616394,0.3209959864616394,17161
2021-01-24,0.33167698979377747,0.36376699805259705,0.318121999502182,0.33477699756622314,0.33477699756622314,20121
2021-01-25,0.3470990061759949,0.3569369912147522,0.3179369866847992,0.3498010039329529,0.3498010039329529,31043
2021-01-26,0.34995800256729126,0.3628369867801666,0.33025699853897095,0.3535020053386688,0.3535020053386688,31644
2021-01-27,0.3532080054283142,0.3607879877090454,0.31950101256370544,0.34330299496650696,0.34330299496650696,40250
2021-01-28,0.3437420129776001,0.3478339910507202,0.01082799956202507,0.3354710042476654,0.3354710042476654,41395
2021-01-29,0.33180001378059387,0.38089999556541443,0.2972019910812378,0.306425005197525,0.306425005197525,47261
2021-01-30,0.3066380023956299,0.3223020136356354,0.18523499369621277,0.26141899824142456,0.26141899824142456,22938
2021-01-31,0.2641499936580658,0.33610799908638,0.2326750010251999,0.33610799908638,0.33610799908638,27876
2021-02-01,0.3352400064468384,0.3526209890842438,0.32104000449180603,0.34613901376724243,0.34613901376724243,22559
2021-02-02,0.34621500968933105,0.3704780042171478,0.3322480022907257,0.3481610119342804,0.3481610119342804,19585
2021-02-03,0.34712499380111694,0.365882009267807,0.27790600061416626,0.2816540002822876,0.2816540002822876,20658
2021-02-04,0.2814739942550659,0.35421401262283325,0.27049800753593445,0.30080899596214294,0.30080899596214294,17922
2021-02-05,0.3007819950580597,0.3623889982700348,0.2979179918766022,0.3310689926147461,0.3310689926147461,21499
2021-02-06,0.3311980068683624,0.37420201301574707,0.321135014295578,0.3661080002784729,0.3661080002784729,26604
2021-02-07,0.36619600653648376,0.38045498728752136,0.3435719907283783,0.3474090099334717,0.3474090099334717,24871
2021-02-08,0.3473930060863495,0.39684298634529114,0.3292739987373352,0.3485729992389679,0.3485729992389679,30376
2021-02-09,0.348237007856369,0.45620301365852356,0.34384799003601074,0.39863499999046326,0.39863499999046326,36720
2021-02-10,0.4007599949836731,0.4296239912509918,0.38208499550819397,0.4190639853477478,0.4190639853477478,50843
2021-02-11,0.4192410111427307,0.472557008266449,0.41539400815963745,0.46829700469970703,0.46829700469970703,60105
2021-02-12,0.46801498532295227,0.5057740211486816,0.45930999517440796,0.5057740211486816,0.5057740211486816,39406
2021-02-13,0.508758008480072,0.5603259801864624,0.5030459761619568,0.5536779761314392,0.5536779761314392,47861
2021-02-14,0.5545079708099365,0.6722440123558044,0.5341209769248962,0.5430769920349121,0.5430769920349121,64523
2021-02-15,0.5379570126533508,0.5874339938163757,0.457720011472702,0.5746510028839111,0.5746510028839111,53833
2021-02-16,0.5744929909706116,0.6190440058708191,0.5598800182342529,0.5991050004959106,0.5991050004959106,29241
2021-02-17,0.5997130274772644,0.609978973865509,0.519258975982666,0.543038010597229,0.543038010597229,49597
2021-02-18,0.5453659892082214,0.611303985118866,0.5425810217857361,0.6063989996910095,0.6063989996910095,47863
2021-02-19,0.6061739921569824,0.6509950160980225,0.5130550265312195,0.6346129775047302,0.6346129775047302,72180
2021-02-20,0.6363660097122192,0.6907399892807007,0.5466049909591675,0.551829993724823,0.551829993724823,49281
2021-02-21,0.551010012626648,0.986981987953186,0.5419570207595825,0.8401650190353394,0.8401650190353394,117280
2021-02-22,0.8402649760246277,0.8952190279960632,0.439969003200531,0.45336899161338806,0.45336899161338806,36661
2021-02-23,0.45580700039863586,0.6775810122489929,0.4546140134334564,0.6603410243988037,0.6603410243988037,47297
2021-02-24,0.6650519967079163,0.7151539921760559,0.5028709769248962,0.5128920078277588,0.5128920078277588,32843
